Job Info
Name;Stine 48 h v?kstfors?g
Status;Completed
Job ID;9
Job last modified;06-06-2014 13:55:25

Repetitions;61
Time between repetitions;00:30:00
Time between repetitions starting from 12:00:00;01:00:00
Acquire started;04-06-2014 13:18:10
Acquire completed;06-06-2014 13:52:34
Acquire duration;48:34:24
Growth Kinetics Analysis plugin;FullImageFeatures.dll

Name;ImageDistance;CameraStartPosition;Scan length;NumberOfImages;IlluminationLevel;IlluminationTime;TrayPosition;FocusPosition
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;39;8.92241085830447;3.12333960201778;5.29684214581469;0.964585167146367;8.92243579929073;0.303207146738567;99245
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;40;8.91943942760326;3.12036817131657;5.27591618526392;0.943659206595601;8.91946259832875;0.300233945776586;102846
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;41;8.91667099298367;3.11759973669698;5.30601807950808;0.973761100839753;8.91669951380695;0.297470861254787;106446
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;42;8.91313384732014;3.11406259103345;5.29960200256583;0.967345023897511;8.91316440555204;0.293935752999882;110046
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;43;8.9103847700346;3.11131351374792;5.224639414421;0.892382435752681;8.91041703603764;0.291188383485478;113646
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;44;8.90751164464508;3.10844038835839;5.34327302915766;1.01101605048934;8.90754223285517;0.288313580303013;117246
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;45;8.90469052665803;3.10561927037134;5.29719160595587;0.964934627287547;8.90472069657838;0.285492044026215;120846
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;46;8.90154336801828;3.10247211173159;5.41186423730905;1.07960725864073;8.90157349549309;0.282344842940924;124446
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;47;8.89794854900154;3.09887729271486;5.4027913608979;1.07053438222957;8.8979794366399;0.278750784087739;128046
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;48;8.894889087821;3.09581783153432;5.45122338898748;1.11896641031915;8.89491993171655;0.275691279164393;131646
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;49;8.89129480338729;3.0922235471006;5.42599060736319;1.09373362869487;8.89132415408027;0.272095501528113;135246
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;50;8.88858238830925;3.08951113202256;5.40862389193476;1.07636691326644;8.88861057607522;0.269381923523063;138846
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;51;8.88526105303802;3.08618979675133;5.46181202670939;1.12955504804107;8.88528978175544;0.26606112920328;142446
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;52;8.88243876314583;3.08336750685914;5.47473278402156;1.14247580535324;8.88246621580285;0.263237563250692;146046
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;53;8.87953933653118;3.08046808024449;5.48369603080194;1.15143905213362;8.87956623988152;0.260337587329355;149646
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;54;8.87700807049341;3.07793681420672;5.47962507967037;1.14736810100205;8.87703510936913;0.257806456816965;153246
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;55;8.87372453888911;3.07465328260242;5.46974698952695;1.13749001085863;8.87375331141338;0.254524658861223;156846
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;56;8.87178501636608;3.0727137600794;5.48257702962783;1.15032005095951;8.87181407657086;0.252585424018701;160446
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;57;8.86898682846757;3.06991557218089;5.50978589827117;1.17752891960284;8.86901581557365;0.249787163021489;164047
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;58;8.86681324807164;3.06774199178495;5.52599575364191;1.19373877497359;8.86684452646145;0.24761587390929;167646
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;59;8.86451977421299;3.06544851792631;5.53959662907579;1.20733965040747;8.8645516867129;0.245323034160736;171247
B8;77044.3815144668;4.62746099855975;2884.09914226721;215;2;10;60;8.86178724399773;3.06271598771105;5.53259218422146;1.20033520555314;8.86182044770247;0.242591795150309;174847
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;0;5.99223181030182;0;4.51915750434068;0;8.61378023359674;0;247
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;1;6.27087102642033;0.278639216118508;4.6776568060315;0.158499301690811;8.61862378885212;0.00484355525537516;2041
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;2;6.50910731973523;0.516875509433404;4.93424422116927;0.415086716828588;8.62704331501671;0.0132630814199661;3841
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;3;7.02254017158785;1.03030836128603;5.15366235847956;0.634504854138878;8.64416954061164;0.0303893070149002;5641
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;4;7.83955551336714;1.84732370306531;5.33761240438468;0.818454900043998;8.66724686674394;0.0534666331471989;7441
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;5;8.35450899470472;2.36227718440289;5.45355478844986;0.934397284109172;8.68668541391994;0.0729051803232004;9241
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;6;8.71857226189353;2.72634045159171;5.44384696635419;0.924689462013505;8.72731395696647;0.113533723369731;11041
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;7;8.75425065204466;2.76201884174284;5.55685266864852;1.03769516430783;8.75484182590025;0.141061592303512;12841
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;8;8.77782688494234;2.78559507464052;5.41234522137561;0.893187717034924;8.77797169618844;0.164191462591697;14641
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;9;8.80441096684993;2.8121791565481;5.54050619301045;1.02134868866976;8.80430484998423;0.190524616387483;16441
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;10;8.8239298140063;2.83169800370448;5.59862378518862;1.07946628084793;8.82378270891748;0.210002475320739;18241
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;11;8.86460886982719;2.87237705952537;5.57747988289963;1.05832237855895;8.8644672201946;0.250686986597854;20041
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;12;8.89360954572811;2.90137773542629;5.53677460724189;1.0176171029012;8.8934784416461;0.279698208049357;21842
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;13;8.92860075204593;2.93636894174411;5.39317953431894;0.874022029978256;8.92853077354686;0.314750539950113;23641
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;14;8.94585496129221;2.95362315099039;5.23589193411324;0.716734429772558;8.94581239060373;0.332032157006985;25442
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;15;8.95628854338249;2.96405673308067;5.1185837082884;0.599426203947711;8.95626899818838;0.342488764591639;27242
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;16;8.95031860905983;2.95808679875801;5.15927368350636;0.640116179165673;8.95030831382848;0.336528080231735;29041
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;17;8.95334851056974;2.96111670026792;5.11718904543367;0.598031541092987;8.95333016604568;0.339549932448934;30842
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;18;8.94948706222952;2.95725525192769;5.18975741468054;0.670599910339851;8.94946951623567;0.335689282638924;32642
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;19;8.94540721372259;2.95317540342077;5.21525416204211;0.696096657701429;8.94538166866574;0.331601435068995;34442
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;20;8.94293935836199;2.95070754806016;5.21005596499055;0.690898460649864;8.94291591265489;0.329135679058149;36242
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;21;8.94210224666927;2.94987043636745;5.22525533132493;0.706097826984245;8.94207937069759;0.328299137100846;38042
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;22;8.94156253045649;2.94933072015467;5.22016758867995;0.701010084339269;8.94154080128772;0.327760567690977;39842
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;23;8.94194442750334;2.94971261720152;5.19430068870779;0.675143184367105;8.94192678427169;0.328146550674949;41642
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;24;8.94141827375332;2.94918646345149;5.26228284927273;0.743125344932046;8.94140692843678;0.327626694840038;45242
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;25;8.94104799986438;2.94881618956255;5.2767217574779;0.757564253137211;8.94104102537323;0.327260791776492;48842
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;26;8.94022640582849;2.94799459552667;5.25038246224677;0.73122495790609;8.94022332153673;0.326443087939989;52443
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;27;8.93907283562355;2.94684102532172;5.28318529393817;0.764027789597487;8.93907098593159;0.325290752334851;56042
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;28;8.93794861576763;2.94571680546581;5.21005259035092;0.690895086010235;8.93794766666415;0.324167433067405;59642
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;29;8.93680416024882;2.944572349947;5.1823864909502;0.663228986609511;8.93680363893334;0.323023405336594;63242
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;30;8.9362368775427;2.94400506724088;5.12640720656701;0.607249702226322;8.93623801673142;0.322457783134674;66842
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;31;8.93508859099955;2.94285678069772;5.17013757324368;0.650980068902999;8.93509006602688;0.321309832430135;70442
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;32;8.93419902439605;2.94196721409423;5.19795105677975;0.67879355243907;8.93419963381848;0.320419400221741;74042
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;33;8.93258001136554;2.94034820106372;5.19640936156514;0.677251857224451;8.93258234520901;0.318802111612266;77642
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;34;8.93111552298444;2.93888371268262;5.20815362953196;0.688996125191275;8.93111581293605;0.317335579339305;81242
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;35;8.92899966421494;2.93676785391311;5.25240574453535;0.733248240194669;8.92899824239379;0.315218008797046;84842
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;36;8.92654392013454;2.93431210983272;5.2921809956315;0.77302349129082;8.92654222986483;0.31276199626809;88443
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;37;8.92320802261539;2.93097621231357;5.28391784034852;0.764760336007836;8.92320166963718;0.309421436040434;92043
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;38;8.9209345757099;2.92870276540808;5.30896309519788;0.789805590857199;8.92092788367058;0.307147650073833;95643
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;39;8.91702465365389;2.92479284335206;5.36210136095321;0.84294385661252;8.91701514817819;0.303234914581443;99243
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;40;8.91409532790841;2.92186351760659;5.29865829650839;0.779500792167701;8.9140857815516;0.300305547954855;102843
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;41;8.91086273112096;2.91863092081914;5.37919818433024;0.860040679989552;8.91085131123588;0.297071077639139;106443
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;42;8.9074152947987;2.91518348449688;5.39358762665311;0.874430122312424;8.90740282077717;0.293622587180426;110043
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;43;8.90368732903434;2.91145551873252;5.39855738565027;0.879399881309589;8.90367476250966;0.289894528912914;113643
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;44;8.90055542313545;2.90832361283363;5.35792103532665;0.838763530985964;8.90054394464612;0.286763711049382;117243
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;45;8.89665401571445;2.90442220541263;5.43308661711577;0.913929112775083;8.89664440123635;0.282864167639612;120843
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;46;8.89342809262659;2.90119628232477;5.44061933137348;0.921461827032791;8.89341952132833;0.279639287731587;124443
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;47;8.88995811459361;2.89772630429179;5.472820173943;0.953662669602315;8.88995009634494;0.276169862748199;128043
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;48;8.88621007832116;2.89397826801934;5.43495041346188;0.915792909121193;8.8862040261645;0.272423792567762;131643
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;49;8.88320176907594;2.89096995877412;5.45394746524304;0.934789960902351;8.88319662763702;0.269416394040274;135244
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;50;8.87945577728869;2.88722396698687;5.50156841025107;0.982410905910385;8.87945098436442;0.265670750767679;138843
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;51;8.87639362625541;2.88416181595359;5.50301016331168;0.983852658970994;8.87638972113472;0.262609487537983;142444
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;52;8.87354570113575;2.88131389083393;5.45900147225171;0.939843967911028;8.87354149560998;0.259761262013235;146043
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;53;8.87106803175385;2.87883622145202;5.49327355400932;0.97411604966864;8.87106303627931;0.257282802682564;149643
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;54;8.86798261691814;2.87575080661632;5.52071618587533;1.00155868153465;8.86797733720898;0.254197103612238;153244
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;55;8.86583098879676;2.87359917849494;5.52622914357678;1.0070716392361;8.86582732169097;0.252047088094232;156843
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;56;8.86355217155035;2.87132036124853;5.53436168152557;1.01520417718489;8.86354764586691;0.249767412270169;160444
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;57;8.86066345099123;2.86843164068941;5.54124698451895;1.02208948017826;8.86065936143115;0.24687912783441;164044
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;58;8.85841840245066;2.86618659214883;5.54635829293905;1.02720078859836;8.85841392997874;0.244633696382001;167644
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;59;8.85618281499133;2.86395100468951;5.55023751140369;1.03108000706301;8.85617740838072;0.242397174783974;171244
B9;86022.3815144668;4.62746099855975;2880.83088688574;210;2;10;60;8.854612000324;2.86238019002218;5.54397978221461;1.02482227787393;8.8546074474073;0.240827213810562;174844
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;0;6.27610179219228;0;4.56356007580893;0;8.6125936568837;0;272
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;1;6.48737387561801;0.211272083425727;4.72826584203859;0.16470576622966;8.61561300650123;0.00301934961753858;2066
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;2;6.70633409243783;0.430232300245548;4.89282479148868;0.329264715679747;8.62819574376211;0.0156020868784097;3866
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;3;7.17697173509899;0.900869942906706;5.09777565702735;0.534215581218417;8.64892012178294;0.0363264648992452;5666
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;4;8.20421665564134;1.92811486344906;5.21061727819981;0.647057202390881;8.68050754707943;0.067913890195733;7466
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;5;8.60766044248594;2.33155865029366;5.31268569085129;0.74912561504236;8.70389565039654;0.091301993512845;9266
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;6;8.73107006873652;2.45496827654424;5.38882960155086;0.825269525741929;8.73573446022785;0.123140803344153;11066
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;7;8.78023298327804;2.50413119108576;5.51934800870609;0.955787932897161;8.78073990808617;0.168146251202478;12866
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;8;8.80506928144309;2.52896748925081;5.35889204541696;0.79533196960803;8.8052281783495;0.192634521465807;14666
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;9;8.85028805926129;2.57418626706901;5.5346845919263;0.971124516117368;8.85020605172264;0.237612394838942;16466
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;10;8.89700056922487;2.62089877703259;5.28514312909825;0.72158305328932;8.89694196236608;0.284348305482382;18266
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;11;8.9351777975863;2.65907600539402;5.17379237756185;0.610232301752917;8.9351719800309;0.3225783231472;20066
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;12;8.95935581751777;2.68325402532549;4.82900314585867;0.265443070049739;8.95932425279896;0.346730595915261;21866
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;13;8.97302668849153;2.69692489629925;4.75324909682213;0.189689021013198;8.97301761786703;0.360423960983331;23666
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;14;8.97339805858641;2.69729626639413;4.71710163484094;0.153541559032007;8.97341188774401;0.360818230860314;25466
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;15;8.97281208635756;2.69671029416527;4.84443685076518;0.280876774956246;8.97280361443096;0.360209957547266;27266
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;16;8.97211077863278;2.69600898644049;4.81825844647856;0.254698370669631;8.97211031879021;0.359516661906518;29066
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;17;8.96903546504986;2.69293367285758;4.90830300712647;0.344742931317539;8.96902675888464;0.356433102000945;30866
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;18;8.9687837006085;2.69268190841622;4.92767509310588;0.364115017296945;8.96877624796081;0.356182591077113;32667
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;19;8.96803676798016;2.69193497578788;4.90848802341702;0.344927947608087;8.96803216045839;0.355438503574698;34466
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;20;8.96747862735712;2.69137683516484;4.86472912158571;0.301169045776781;8.96747412927696;0.35488047239326;36266
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;21;8.96705610085394;2.69095430866166;4.88546857789727;0.321908502088332;8.96705188581082;0.354458228927125;38066
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;22;8.96694090006326;2.69083910787098;4.85531500225904;0.29175492645011;8.96693873532078;0.354345078437085;39866
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;23;8.96667557706919;2.69057378487691;4.86575092925742;0.302190853448483;8.96667374344389;0.354080086560192;41666
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;24;8.96632057576665;2.69021878357437;4.84923795235472;0.285677876545782;8.96631649439584;0.353722837512141;45266
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;25;8.96621726086619;2.69011546867391;4.81737414971194;0.253814073903007;8.96621576616552;0.353622109281826;48867
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;26;8.96453707043754;2.68843527824526;4.67391465256112;0.11035457675219;8.96453342242531;0.351939765541612;52469
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;27;8.96384004945402;2.68773825726174;4.49640002910887;-0.0671600467000628;8.96383756381537;0.351243906931678;56066
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;28;8.96729463781648;2.6911928456242;3.88562936075823;-0.677930715050707;8.96729902910967;0.354705372225977;59667
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;29;8.96689818273112;2.69079639053884;3.87313554262378;-0.690424533185151;8.96689848796271;0.354304831079009;63267
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;30;8.96538918042103;2.68928738822875;3.99147300527821;-0.572087070530722;8.96540672466348;0.352813067779785;66867
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;31;8.96422491571848;2.68812312352619;4.05377742856028;-0.509782647248658;8.96424122515785;0.351647568274158;70467
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;32;8.96202883617124;2.68592704397896;4.10962453781228;-0.453935537996651;8.96204542064538;0.349451763761685;74067
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;33;8.96000191561953;2.68390012342725;4.15999823171359;-0.403561844095339;8.96001566222114;0.347422005337446;77667
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;34;8.95986257404069;2.68376078184841;4.03361094398749;-0.529949131821446;8.95987432663524;0.347280669751543;81267
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;35;8.95922728174675;2.68312548955446;4.15386733788927;-0.409692737919668;8.95922535374371;0.346631696860014;84867
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;36;8.95883246740949;2.68273067521721;4.09763705644563;-0.4659230193633;8.95884452744374;0.346250870560048;88467
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;37;8.95737654532972;2.68127475313744;3.99424010285678;-0.569319972952152;8.9573754030493;0.344781746165609;92067
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;38;8.95645479541974;2.68035300322746;4.07848901334908;-0.485071062459853;8.95645272234244;0.343859065458741;95667
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;39;8.95511940377884;2.67901761158656;4.11167456969966;-0.451885506109273;8.95512741903083;0.342533762147131;99267
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;40;8.95384196527622;2.67774017308393;4.21247064816241;-0.351089427646527;8.95384644864062;0.341252791756922;102868
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;41;8.95202526305065;2.67592347085836;4.17370237949759;-0.389857696311345;8.95202902206793;0.339435365184231;106467
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;42;8.94989657012314;2.67379477793085;4.2796508760444;-0.283909199764532;8.94990198655437;0.337308329670678;110068
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;43;8.94814060585528;2.672038813663;4.12277817864671;-0.440781897162219;8.9481470359261;0.335553379042402;113667
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;44;8.94671336450748;2.6706115723152;4.2362922939808;-0.327267781828132;8.94672679175212;0.334133134868427;117268
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;45;8.9451283412724;2.66902654908012;4.3663746049297;-0.19718547087923;8.94513089460793;0.332537237724235;120868
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;46;8.94351361480941;2.66741182261713;4.23362585267879;-0.329934223130143;8.94352111344915;0.330927456565455;124468
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;47;8.94151147371581;2.66540968152353;4.26754325541564;-0.296016820393298;8.94151517846266;0.328921521578964;128068
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;48;8.93941414299596;2.66331235080368;4.36065651789834;-0.202903557910598;8.93941503588959;0.326821379005896;131668
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;49;8.9370349750722;2.66093318287992;4.38062181776347;-0.182938258045467;8.93703644292545;0.324442786041752;135268
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;50;8.93547224261653;2.65937045042425;4.39298798800696;-0.170572087801975;8.93547244989553;0.32287879301183;138868
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;51;8.93304445053518;2.6569426583429;4.52096001894916;-0.0426000568597704;8.93303973393632;0.320446077052624;142468
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;52;8.93081776791714;2.65471597572486;4.5692410690947;0.00568099328576555;8.93081142969652;0.318217772812828;146068
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;53;8.92844961678303;2.65234782459075;4.40690326459124;-0.156656811217696;8.92844156982821;0.315847912944516;149668
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;54;8.92568077294997;2.64957898075769;4.45620562392893;-0.107354451879998;8.92567216390941;0.313078507025715;153268
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;55;8.92371301837149;2.64761122617921;4.41918088781425;-0.144379187994688;8.92370271724817;0.311109060364473;156868
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;56;8.92119463532858;2.6450928431363;4.51425702429653;-0.0493030515124007;8.92118151377326;0.308587856889563;160468
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;57;8.91902853401726;2.64292674182498;4.43758398631851;-0.125976089490424;8.91901344018605;0.306419783302349;164069
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;58;8.91644534538587;2.64034355319359;4.43684702496652;-0.12671305084241;8.91643037205255;0.303836715168856;167668
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;59;8.91439593927809;2.63829414708581;4.48077852842597;-0.0827815473829618;8.91438129059516;0.301787633711459;171269
C1;14198.3815144668;4.62746099855975;2928.05313797235;211;2;10;60;8.91215293949053;2.63605114729825;4.52866837565898;-0.0348917001499549;8.91213730290561;0.299543646021919;174869
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;0;5.82721543283617;0;4.33022600040623;0;8.61197684779309;0;296
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;1;6.22315964899137;0.395944216155205;4.62467691854664;0.294450918140409;8.61689828033317;0.00492143254007971;2089
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;2;6.62116033717514;0.793944904338976;4.89331629972176;0.563090299315526;8.63115136749267;0.0191745196995825;3889
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;3;7.43160119456249;1.60438576172632;5.16764654992188;0.837420549515649;8.65611797172903;0.0441411239359351;5689
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;4;8.3227163603077;2.49550092747153;5.24880933256546;0.918583332159226;8.68442949149623;0.072452643703139;7490
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;5;8.67894252122185;2.85172708838568;5.37018598125139;1.03995998084516;8.71238639792656;0.100409550133465;9289
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;6;8.74315016683721;2.91593473400104;5.48554417600772;1.15531817560149;8.74429449419224;0.132317646399152;11089
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;7;8.76607878423166;2.93886335139549;5.58355736509066;1.25333136468442;8.76655857228011;0.154581724487015;12890
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;8;8.82045856564554;2.99324313280937;5.44811183816698;1.11788583776075;8.82059179907072;0.208614951277625;14690
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;9;8.86575090160459;3.03853546876842;5.42668175773786;1.09645575733162;8.86576037222225;0.25378352442916;16490
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;10;8.91096785085066;3.08375241801449;5.16630408317179;0.83607808276556;8.91097392254626;0.298997074753169;18290
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;11;8.94273871035224;3.11552327751607;4.87270604044376;0.542480040037522;8.94272198170395;0.330745133910863;20090
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;12;8.96443520369152;3.13721977085535;4.76210005037912;0.431874049972888;8.96445285173738;0.35247600394429;21890
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;13;8.97249274994982;3.14527731711365;4.79706203884997;0.46683603844374;8.97247793669689;0.360501088903796;23690
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;14;8.97076819697835;3.14355276414218;4.69436906028166;0.364143059875429;8.97074634490103;0.358769497107943;25490
C10;95000.3815144668;4.62746099855975;2960.73348488021;217;2;10;15;8.97245823205489;3.14524279921873;4.71354060354573;0.383314603139498;8.97245361542535;0.360476767632257;27290
